train,label
disp_lobe1_04453.tif,None
disp_lobe1_04454.tif,None
disp_lobe1_04455.tif,None
disp_lobe1_04456.tif,None
disp_lobe1_04457.tif,None
disp_lobe1_04458.tif,None
disp_lobe1_04459.tif,None
disp_lobe1_04460.tif,None
disp_lobe1_04461.tif,None
disp_lobe1_04462.tif,None
disp_lobe1_04463.tif,None
disp_lobe1_04464.tif,None
disp_lobe1_04465.tif,None
disp_lobe1_04466.tif,None
disp_lobe1_04467.tif,None
disp_lobe1_04468.tif,None
disp_lobe1_04469.tif,None
disp_lobe1_04470.tif,None
disp_lobe1_04471.tif,None
disp_lobe1_04472.tif,None
disp_lobe1_04473.tif,None
disp_lobe1_04474.tif,None
disp_lobe1_04475.tif,None
disp_lobe1_04476.tif,None
disp_lobe1_04477.tif,None
disp_lobe1_04478.tif,None
disp_lobe1_04479.tif,None
disp_lobe1_04480.tif,None
disp_lobe1_04481.tif,None
disp_lobe1_04482.tif,None
disp_lobe1_04483.tif,None
disp_lobe1_04484.tif,None
disp_lobe1_04485.tif,None
disp_lobe1_04486.tif,None
disp_lobe1_04487.tif,None
disp_lobe1_04488.tif,None
disp_lobe1_04489.tif,None
disp_lobe1_04490.tif,None
disp_lobe1_04491.tif,None
disp_lobe1_04492.tif,None
disp_lobe1_04493.tif,None
disp_lobe1_04494.tif,None
disp_lobe1_04495.tif,None
disp_lobe1_04496.tif,None
disp_lobe1_04497.tif,None
disp_lobe1_04498.tif,None
disp_lobe1_04499.tif,None
disp_lobe1_04500.tif,None
disp_lobe1_04501.tif,None
disp_lobe1_04502.tif,None
disp_lobe1_04503.tif,None
disp_lobe1_04504.tif,None
disp_lobe1_04505.tif,None
disp_lobe1_04506.tif,None
disp_lobe1_04507.tif,None
disp_lobe1_04508.tif,None
disp_lobe1_04509.tif,None
disp_lobe1_04510.tif,None
disp_lobe1_04511.tif,None
disp_lobe1_04512.tif,None
disp_lobe1_04513.tif,None
disp_lobe1_04514.tif,None
disp_lobe1_04515.tif,None
disp_lobe1_04516.tif,mask_lobe1_04516.tif
disp_lobe1_04517.tif,None
disp_lobe1_04518.tif,None
disp_lobe1_04519.tif,None
disp_lobe1_04520.tif,None
disp_lobe1_04521.tif,None
disp_lobe1_04522.tif,None
disp_lobe1_04523.tif,None
disp_lobe1_04524.tif,None
disp_lobe1_04525.tif,None
disp_lobe1_04526.tif,None
disp_lobe1_04527.tif,None
disp_lobe1_04528.tif,None
disp_lobe1_04529.tif,None
disp_lobe1_04530.tif,None
disp_lobe1_04531.tif,None
disp_lobe1_04532.tif,None
disp_lobe1_04533.tif,None
disp_lobe1_04534.tif,None
disp_lobe1_04535.tif,None
disp_lobe1_04536.tif,mask_lobe1_04536.tif
disp_lobe1_04537.tif,None
disp_lobe1_04538.tif,None
disp_lobe1_04539.tif,None
disp_lobe1_04540.tif,None
disp_lobe1_04541.tif,None
disp_lobe1_04542.tif,mask_lobe1_04542.tif
disp_lobe1_04543.tif,None
disp_lobe1_04544.tif,None
disp_lobe1_04545.tif,None
disp_lobe1_04546.tif,None
disp_lobe1_04547.tif,None
disp_lobe1_04548.tif,None
disp_lobe1_04549.tif,None
disp_lobe1_04550.tif,None
disp_lobe1_04551.tif,None
disp_lobe1_04552.tif,None
disp_lobe1_04553.tif,None
disp_lobe1_04554.tif,None
disp_lobe1_04555.tif,None
disp_lobe1_04556.tif,None
disp_lobe1_04557.tif,None
disp_lobe1_04558.tif,None
disp_lobe1_04559.tif,None
disp_lobe1_04560.tif,None
disp_lobe1_04561.tif,None
disp_lobe1_04562.tif,None
disp_lobe1_04563.tif,mask_lobe1_04563.tif
disp_lobe1_04564.tif,None
disp_lobe1_04565.tif,None
disp_lobe1_04566.tif,None
disp_lobe1_04567.tif,None
disp_lobe1_04568.tif,None
disp_lobe1_04569.tif,None
disp_lobe1_04570.tif,None
disp_lobe1_04571.tif,None
disp_lobe1_04572.tif,None
disp_lobe1_04573.tif,mask_lobe1_04573.tif
disp_lobe1_04574.tif,None
disp_lobe1_04575.tif,None
disp_lobe1_04576.tif,None
disp_lobe1_04577.tif,None
disp_lobe1_04578.tif,None
disp_lobe1_04579.tif,None
disp_lobe1_04580.tif,None
disp_lobe1_04581.tif,None
disp_lobe1_04582.tif,None
disp_lobe1_04583.tif,None
disp_lobe1_04584.tif,None
disp_lobe1_04585.tif,None
disp_lobe1_04586.tif,None
disp_lobe1_04587.tif,None
disp_lobe1_04588.tif,None
disp_lobe1_04589.tif,None
disp_lobe1_04590.tif,None
disp_lobe1_04591.tif,None
disp_lobe1_04592.tif,None
disp_lobe1_04593.tif,None
disp_lobe1_04594.tif,None
disp_lobe1_04595.tif,None
disp_lobe1_04596.tif,None
disp_lobe1_04597.tif,None
disp_lobe1_04598.tif,None
disp_lobe1_04599.tif,None
disp_lobe1_04600.tif,None
disp_lobe1_04601.tif,None
disp_lobe1_04602.tif,None
disp_lobe1_04603.tif,None
disp_lobe1_04604.tif,None
disp_lobe1_04605.tif,None
disp_lobe1_04606.tif,None
disp_lobe1_04607.tif,None
disp_lobe1_04608.tif,None
disp_lobe1_04609.tif,None
disp_lobe1_04610.tif,None
disp_lobe1_04611.tif,None
disp_lobe1_04612.tif,None
disp_lobe1_04613.tif,None
disp_lobe1_04614.tif,None
disp_lobe1_04615.tif,None
disp_lobe1_04616.tif,None
disp_lobe1_04617.tif,None
disp_lobe1_04618.tif,None
disp_lobe1_04619.tif,None
disp_lobe1_04620.tif,None
disp_lobe1_04621.tif,None
disp_lobe1_04622.tif,None
disp_lobe1_04623.tif,None
disp_lobe1_04624.tif,None
disp_lobe1_04625.tif,None
disp_lobe1_04626.tif,None
disp_lobe1_04627.tif,None
disp_lobe1_04628.tif,None
disp_lobe1_04629.tif,None
disp_lobe1_04630.tif,None
disp_lobe1_04631.tif,None
disp_lobe1_04632.tif,None
disp_lobe1_04633.tif,None
disp_lobe1_04634.tif,None
disp_lobe1_04635.tif,None
disp_lobe1_04636.tif,None
disp_lobe1_04637.tif,None
disp_lobe1_04638.tif,None
disp_lobe1_04639.tif,None
disp_lobe1_04640.tif,None
disp_lobe1_04641.tif,None
disp_lobe1_04642.tif,None
disp_lobe1_04643.tif,None
disp_lobe1_04644.tif,None
disp_lobe1_04645.tif,None
disp_lobe1_04646.tif,None
disp_lobe1_04647.tif,None
disp_lobe1_04648.tif,None
disp_lobe1_04649.tif,None
disp_lobe1_04650.tif,None
disp_lobe1_04651.tif,None
disp_lobe1_04652.tif,None
disp_lobe1_04653.tif,None
disp_lobe1_04654.tif,None
disp_lobe1_04655.tif,None
disp_lobe1_04656.tif,None
disp_lobe1_04657.tif,None
disp_lobe1_04658.tif,None
disp_lobe1_04659.tif,None
disp_lobe1_04660.tif,None
disp_lobe1_04661.tif,None
disp_lobe1_04662.tif,None
disp_lobe1_04663.tif,None
disp_lobe1_04664.tif,None
disp_lobe1_04665.tif,None
disp_lobe1_04666.tif,None
disp_lobe1_04667.tif,None
disp_lobe1_04668.tif,None
disp_lobe1_04669.tif,None
disp_lobe1_04670.tif,None
disp_lobe1_04671.tif,None
disp_lobe1_04672.tif,None
disp_lobe1_04673.tif,None
disp_lobe1_04674.tif,None
disp_lobe1_04675.tif,None
disp_lobe1_04676.tif,None
disp_lobe1_04677.tif,None
disp_lobe1_04678.tif,None
disp_lobe1_04679.tif,None
disp_lobe1_04680.tif,None
disp_lobe1_04681.tif,None
disp_lobe1_04682.tif,None
disp_lobe1_04683.tif,None
disp_lobe1_04684.tif,None
disp_lobe1_04685.tif,None
disp_lobe1_04686.tif,None
disp_lobe1_04687.tif,None
disp_lobe1_04688.tif,None
disp_lobe1_04689.tif,None
disp_lobe1_04690.tif,None
disp_lobe1_04691.tif,None
disp_lobe1_04692.tif,None
disp_lobe1_04693.tif,None
disp_lobe1_04694.tif,None
disp_lobe1_04695.tif,None
disp_lobe1_04696.tif,None
disp_lobe1_04697.tif,None
disp_lobe1_04698.tif,None
disp_lobe1_04699.tif,None
disp_lobe1_04700.tif,None
disp_lobe1_04701.tif,None
disp_lobe1_04702.tif,None
disp_lobe1_04703.tif,None
disp_lobe1_04704.tif,None
disp_lobe1_04705.tif,None
disp_lobe1_04706.tif,None
disp_lobe1_04707.tif,None
disp_lobe1_04708.tif,None
disp_lobe1_04709.tif,mask_lobe1_04709.tif
disp_lobe1_04710.tif,None
disp_lobe1_04711.tif,None
disp_lobe1_04712.tif,None
disp_lobe1_04713.tif,None
disp_lobe1_04714.tif,None
disp_lobe1_04715.tif,None
disp_lobe1_04716.tif,None
disp_lobe1_04717.tif,mask_lobe1_04717.tif
disp_lobe1_04718.tif,None
disp_lobe1_04719.tif,None
disp_lobe1_04720.tif,None
disp_lobe1_04721.tif,None
disp_lobe1_04722.tif,None
disp_lobe1_04723.tif,None
disp_lobe1_04724.tif,None
disp_lobe1_04725.tif,mask_lobe1_04725.tif
disp_lobe1_04726.tif,None
disp_lobe1_04727.tif,None
disp_lobe1_04728.tif,None
disp_lobe1_04729.tif,None
disp_lobe1_04730.tif,None
disp_lobe1_04731.tif,None
disp_lobe1_04732.tif,None
disp_lobe1_04733.tif,None
disp_lobe1_04734.tif,None
disp_lobe1_04735.tif,None
disp_lobe1_04736.tif,None
disp_lobe1_04737.tif,None
disp_lobe1_04738.tif,None
disp_lobe1_04739.tif,None
disp_lobe1_04740.tif,None
disp_lobe1_04741.tif,None
disp_lobe1_04742.tif,None
disp_lobe1_04743.tif,None
disp_lobe1_04744.tif,None
disp_lobe1_04745.tif,None
disp_lobe1_04746.tif,None
disp_lobe1_04747.tif,None
disp_lobe1_04748.tif,None
disp_lobe1_04749.tif,None
disp_lobe1_04750.tif,None
disp_lobe1_04751.tif,None
disp_lobe1_04752.tif,None
disp_lobe1_04753.tif,None
disp_lobe1_04754.tif,None
disp_lobe1_04755.tif,None
disp_lobe1_04756.tif,None
disp_lobe1_04757.tif,mask_lobe1_04757.tif
disp_lobe1_04758.tif,None
disp_lobe1_04759.tif,None
disp_lobe1_04760.tif,None
disp_lobe1_04761.tif,None
disp_lobe1_04762.tif,None
disp_lobe1_04763.tif,None
disp_lobe1_04764.tif,None
disp_lobe1_04765.tif,None
disp_lobe1_04766.tif,None
disp_lobe1_04767.tif,None
disp_lobe1_04768.tif,None
disp_lobe1_04769.tif,None
disp_lobe1_04770.tif,None
disp_lobe1_04771.tif,None
disp_lobe1_04772.tif,None
disp_lobe1_04773.tif,None
disp_lobe1_04774.tif,None
disp_lobe1_04775.tif,None
disp_lobe1_04776.tif,mask_lobe1_04776.tif
disp_lobe1_04777.tif,mask_lobe1_04777.tif
disp_lobe1_04778.tif,mask_lobe1_04778.tif
disp_lobe1_04779.tif,None
disp_lobe1_04780.tif,None
disp_lobe1_04781.tif,None
disp_lobe1_04782.tif,None
disp_lobe1_04783.tif,None
disp_lobe1_04784.tif,None
disp_lobe1_04785.tif,None
disp_lobe1_04786.tif,None
disp_lobe1_04787.tif,None
disp_lobe1_04788.tif,None
disp_lobe1_04789.tif,None
disp_lobe1_04790.tif,None
disp_lobe1_04791.tif,None
disp_lobe1_04792.tif,None
disp_lobe1_04793.tif,None
disp_lobe1_04794.tif,None
disp_lobe1_04795.tif,None
disp_lobe1_04796.tif,None
disp_lobe1_04797.tif,None
disp_lobe1_04798.tif,None
disp_lobe1_04799.tif,None
disp_lobe1_04800.tif,None
disp_lobe1_04801.tif,None
disp_lobe1_04802.tif,None
disp_lobe1_04803.tif,None
disp_lobe1_04804.tif,None
disp_lobe1_04805.tif,None
disp_lobe1_04806.tif,None
disp_lobe1_04807.tif,None
disp_lobe1_04808.tif,None
disp_lobe1_04809.tif,None
disp_lobe1_04810.tif,None
disp_lobe1_04811.tif,None
disp_lobe1_04812.tif,None
disp_lobe1_04813.tif,None
disp_lobe1_04814.tif,None
disp_lobe1_04815.tif,None
disp_lobe1_04816.tif,None
disp_lobe1_04817.tif,None
disp_lobe1_04818.tif,None
disp_lobe1_04819.tif,None
disp_lobe1_04820.tif,None
disp_lobe1_04821.tif,None
disp_lobe1_04822.tif,None
disp_lobe1_04823.tif,None
disp_lobe1_04824.tif,None
disp_lobe1_04825.tif,None
disp_lobe1_04826.tif,None
disp_lobe1_04827.tif,None
disp_lobe1_04828.tif,None
disp_lobe1_04829.tif,None
disp_lobe1_04830.tif,None
disp_lobe1_04831.tif,None
disp_lobe1_04832.tif,None
disp_lobe1_04833.tif,None
disp_lobe1_04834.tif,None
disp_lobe1_04835.tif,None
disp_lobe1_04836.tif,None
disp_lobe1_04837.tif,None
disp_lobe1_04838.tif,None
disp_lobe1_04839.tif,None
disp_lobe1_04840.tif,None
disp_lobe1_04841.tif,None
disp_lobe1_04842.tif,None
disp_lobe1_04843.tif,None
disp_lobe1_04844.tif,None
disp_lobe1_04845.tif,None
disp_lobe1_04846.tif,None
disp_lobe1_04847.tif,None
disp_lobe1_04848.tif,None
disp_lobe1_04849.tif,mask_lobe1_04849.tif
disp_lobe1_04850.tif,None
disp_lobe1_04851.tif,None
disp_lobe1_04852.tif,None
disp_lobe1_04853.tif,None
disp_lobe1_04854.tif,mask_lobe1_04854.tif
disp_lobe1_04855.tif,None
disp_lobe1_04856.tif,None
disp_lobe1_04857.tif,mask_lobe1_04857.tif
disp_lobe1_04858.tif,None
disp_lobe1_04859.tif,None
disp_lobe1_04860.tif,None
disp_lobe1_04861.tif,None
disp_lobe1_04862.tif,None
disp_lobe1_04863.tif,None
disp_lobe1_04864.tif,None
disp_lobe1_04865.tif,None
disp_lobe1_04866.tif,None
disp_lobe1_04867.tif,None
disp_lobe1_04868.tif,None
disp_lobe1_04869.tif,None
disp_lobe1_04870.tif,None
disp_lobe1_04871.tif,None
disp_lobe1_04872.tif,None
disp_lobe1_04873.tif,None
disp_lobe1_04874.tif,None
disp_lobe1_04875.tif,None
disp_lobe1_04876.tif,mask_lobe1_04876.tif
disp_lobe1_04877.tif,None
disp_lobe1_04878.tif,None
disp_lobe1_04879.tif,None
disp_lobe1_04880.tif,None
disp_lobe1_04881.tif,mask_lobe1_04881.tif
disp_lobe1_04882.tif,None
disp_lobe1_04883.tif,None
disp_lobe1_04884.tif,None
disp_lobe1_04885.tif,None
disp_lobe1_04886.tif,None
disp_lobe1_04887.tif,None
disp_lobe1_04888.tif,None
disp_lobe1_04889.tif,None
disp_lobe1_04890.tif,None
disp_lobe1_04891.tif,None
disp_lobe1_04892.tif,None
disp_lobe1_04893.tif,None
disp_lobe1_04894.tif,None
disp_lobe1_04895.tif,None
disp_lobe1_04896.tif,None
disp_lobe1_04897.tif,None
disp_lobe1_04898.tif,None
disp_lobe1_04899.tif,None
disp_lobe1_04900.tif,None
disp_lobe1_04901.tif,None
disp_lobe1_04902.tif,None
disp_lobe1_04903.tif,mask_lobe1_04903.tif
disp_lobe1_04904.tif,None
disp_lobe1_04905.tif,None
disp_lobe1_04906.tif,None
disp_lobe1_04907.tif,None
disp_lobe1_04908.tif,None
disp_lobe1_04909.tif,None
disp_lobe1_04910.tif,None
disp_lobe1_04911.tif,None
disp_lobe1_04912.tif,None
disp_lobe1_04913.tif,None
disp_lobe1_04914.tif,None
disp_lobe1_04915.tif,None
disp_lobe1_04916.tif,None
disp_lobe1_04917.tif,None
disp_lobe1_04918.tif,None
disp_lobe1_04919.tif,None
disp_lobe1_04920.tif,mask_lobe1_04920.tif
disp_lobe1_04921.tif,None
disp_lobe1_04922.tif,mask_lobe1_04922.tif
disp_lobe1_04923.tif,None
disp_lobe1_04924.tif,None
disp_lobe1_04925.tif,None
disp_lobe1_04926.tif,None
disp_lobe1_04927.tif,None
disp_lobe1_04928.tif,mask_lobe1_04928.tif
disp_lobe1_04929.tif,None
disp_lobe1_04930.tif,None
disp_lobe1_04931.tif,None
disp_lobe1_04932.tif,None
disp_lobe1_04933.tif,None
disp_lobe1_04934.tif,None
disp_lobe1_04935.tif,None
disp_lobe1_04936.tif,None
disp_lobe1_04937.tif,None
disp_lobe1_04938.tif,None
disp_lobe1_04939.tif,None
disp_lobe1_04940.tif,None
disp_lobe1_04941.tif,None
disp_lobe1_04942.tif,None
disp_lobe1_04943.tif,None
disp_lobe1_04944.tif,None
disp_lobe1_04945.tif,mask_lobe1_04945.tif
disp_lobe1_04946.tif,None
disp_lobe1_04947.tif,None
disp_lobe1_04948.tif,None
disp_lobe1_04949.tif,None
disp_lobe1_04950.tif,None
disp_lobe1_04951.tif,None
disp_lobe1_04952.tif,None
disp_lobe1_04953.tif,None
disp_lobe1_04954.tif,None
disp_lobe1_04955.tif,None
disp_lobe1_04956.tif,None
disp_lobe1_04957.tif,None
disp_lobe1_04958.tif,None
disp_lobe1_04959.tif,None
disp_lobe1_04960.tif,None
disp_lobe1_04961.tif,None
disp_lobe1_04962.tif,None
disp_lobe1_04963.tif,None
disp_lobe1_04964.tif,None
disp_lobe1_04965.tif,None
disp_lobe1_04966.tif,None
disp_lobe1_04967.tif,None
disp_lobe1_04968.tif,None
disp_lobe1_04969.tif,None
disp_lobe1_04970.tif,None
disp_lobe1_04971.tif,None
disp_lobe1_04972.tif,None
disp_lobe1_04973.tif,None
disp_lobe1_04974.tif,None
disp_lobe1_04975.tif,None
disp_lobe1_04976.tif,None
disp_lobe1_04977.tif,None
disp_lobe1_04978.tif,None
disp_lobe1_04979.tif,None
disp_lobe1_04980.tif,None
disp_lobe1_04981.tif,None
disp_lobe1_04982.tif,None
disp_lobe1_04983.tif,None
disp_lobe1_04984.tif,None
disp_lobe1_04985.tif,None
disp_lobe1_04986.tif,None
disp_lobe1_04987.tif,None
disp_lobe1_04988.tif,None
disp_lobe1_04989.tif,None
disp_lobe1_04990.tif,None
disp_lobe1_04991.tif,None
disp_lobe1_04992.tif,None
disp_lobe1_04993.tif,None
disp_lobe1_04994.tif,None
disp_lobe1_04995.tif,None
disp_lobe1_04996.tif,None
disp_lobe1_04997.tif,None
disp_lobe1_04998.tif,None
disp_lobe1_04999.tif,None
disp_lobe1_05000.tif,None
disp_lobe1_05001.tif,None
disp_lobe1_05002.tif,None
disp_lobe1_05003.tif,None
disp_lobe1_05004.tif,None
disp_lobe1_05005.tif,None
disp_lobe1_05006.tif,None
disp_lobe1_05007.tif,None
disp_lobe1_05008.tif,None
disp_lobe1_05009.tif,None
disp_lobe1_05010.tif,None
disp_lobe1_05011.tif,None
disp_lobe1_05012.tif,None
disp_lobe1_05013.tif,None
disp_lobe1_05014.tif,None
disp_lobe1_05015.tif,None
disp_lobe1_05016.tif,None
disp_lobe1_05017.tif,None
disp_lobe1_05018.tif,None
disp_lobe1_05019.tif,None
disp_lobe1_05020.tif,None
disp_lobe1_05021.tif,None
disp_lobe1_05022.tif,None
disp_lobe1_05023.tif,None
disp_lobe1_05024.tif,None
disp_lobe1_05025.tif,None
disp_lobe1_05026.tif,None
disp_lobe1_05027.tif,None
disp_lobe1_05028.tif,mask_lobe1_05028.tif
disp_lobe1_05029.tif,None
disp_lobe1_05030.tif,None
disp_lobe1_05031.tif,None
disp_lobe1_05032.tif,None
disp_lobe1_05033.tif,None
disp_lobe1_05034.tif,None
disp_lobe1_05035.tif,None
disp_lobe1_05036.tif,None
disp_lobe1_05037.tif,None
disp_lobe1_05038.tif,None
disp_lobe1_05039.tif,None
disp_lobe1_05040.tif,None
disp_lobe1_05041.tif,None
disp_lobe1_05042.tif,None
disp_lobe1_05043.tif,None
disp_lobe1_05044.tif,None
disp_lobe1_05045.tif,None
disp_lobe1_05046.tif,None
disp_lobe1_05047.tif,None
disp_lobe1_05048.tif,None
disp_lobe1_05049.tif,None
disp_lobe1_05050.tif,None
disp_lobe1_05051.tif,None
disp_lobe1_05052.tif,None
disp_lobe1_05053.tif,None
disp_lobe1_05054.tif,None
disp_lobe1_05055.tif,None
disp_lobe1_05056.tif,None
disp_lobe1_05057.tif,None
disp_lobe1_05058.tif,None
disp_lobe1_05059.tif,None
disp_lobe1_05060.tif,None
disp_lobe1_05061.tif,None
disp_lobe1_05062.tif,None
disp_lobe1_05063.tif,None
disp_lobe1_05064.tif,None
disp_lobe1_05065.tif,None
disp_lobe1_05066.tif,None
disp_lobe1_05067.tif,None
disp_lobe1_05068.tif,None
disp_lobe1_05069.tif,None
disp_lobe1_05070.tif,None
disp_lobe1_05071.tif,None
disp_lobe1_05072.tif,None
disp_lobe1_05073.tif,None
disp_lobe1_05074.tif,None
disp_lobe1_05075.tif,None
disp_lobe1_05076.tif,None
disp_lobe1_05077.tif,None
disp_lobe1_05078.tif,None
disp_lobe1_05079.tif,None
disp_lobe1_05080.tif,None
disp_lobe1_05081.tif,None
disp_lobe1_05082.tif,None
disp_lobe1_05083.tif,None
disp_lobe1_05084.tif,None
disp_lobe1_05085.tif,None
disp_lobe1_05086.tif,None
disp_lobe1_05087.tif,None
disp_lobe1_05088.tif,None
disp_lobe1_05089.tif,None
disp_lobe1_05090.tif,None
disp_lobe1_05091.tif,None
disp_lobe1_05092.tif,None
disp_lobe1_05093.tif,None
disp_lobe1_05094.tif,None
disp_lobe1_05095.tif,None
disp_lobe1_05096.tif,None
disp_lobe1_05097.tif,None
disp_lobe1_05098.tif,None
disp_lobe1_05099.tif,None
disp_lobe1_05100.tif,None
disp_lobe1_05101.tif,None
disp_lobe1_05102.tif,None
disp_lobe1_05103.tif,None
disp_lobe1_05104.tif,None
disp_lobe1_05105.tif,None
disp_lobe1_05106.tif,None
disp_lobe1_05107.tif,None
disp_lobe1_05108.tif,None
disp_lobe1_05109.tif,None
disp_lobe1_05110.tif,None
disp_lobe1_05111.tif,None
disp_lobe1_05112.tif,None
disp_lobe1_05113.tif,None
disp_lobe1_05114.tif,None
disp_lobe1_05115.tif,None
disp_lobe1_05116.tif,None
disp_lobe1_05117.tif,None
disp_lobe1_05118.tif,None
disp_lobe1_05119.tif,None
disp_lobe1_05120.tif,None
disp_lobe1_05121.tif,None
disp_lobe1_05122.tif,None
disp_lobe1_05123.tif,None
disp_lobe1_05124.tif,None
disp_lobe1_05125.tif,None
disp_lobe1_05126.tif,None
disp_lobe1_05127.tif,None
disp_lobe1_05128.tif,None
disp_lobe1_05129.tif,None
disp_lobe1_05130.tif,None
disp_lobe1_05131.tif,mask_lobe1_05131.tif
disp_lobe1_05132.tif,None
disp_lobe1_05133.tif,None
disp_lobe1_05134.tif,None
disp_lobe1_05135.tif,None
disp_lobe1_05136.tif,None
disp_lobe1_05137.tif,None
disp_lobe1_05138.tif,None
disp_lobe1_05139.tif,None
disp_lobe1_05140.tif,None
disp_lobe1_05141.tif,None
disp_lobe1_05142.tif,None
disp_lobe1_05143.tif,None
disp_lobe1_05144.tif,None
disp_lobe1_05145.tif,None
disp_lobe1_05146.tif,None
disp_lobe1_05147.tif,None
disp_lobe1_05148.tif,None
disp_lobe1_05149.tif,None
disp_lobe1_05150.tif,None
disp_lobe1_05151.tif,None
disp_lobe1_05152.tif,None
disp_lobe1_05153.tif,None
disp_lobe1_05154.tif,None
disp_lobe1_05155.tif,None
disp_lobe1_05156.tif,None
disp_lobe1_05157.tif,None
disp_lobe1_05158.tif,None
disp_lobe1_05159.tif,None
disp_lobe1_05160.tif,None
disp_lobe1_05161.tif,None
disp_lobe1_05162.tif,None
disp_lobe1_05163.tif,None
disp_lobe1_05164.tif,None
disp_lobe1_05165.tif,None
disp_lobe1_05166.tif,None
disp_lobe1_05167.tif,None
disp_lobe1_05168.tif,None
disp_lobe1_05169.tif,None
disp_lobe1_05170.tif,None
disp_lobe1_05171.tif,None
disp_lobe1_05172.tif,None
disp_lobe1_05173.tif,None
disp_lobe1_05174.tif,None
disp_lobe1_05175.tif,None
disp_lobe1_05176.tif,None
disp_lobe1_05177.tif,None
disp_lobe1_05178.tif,None
disp_lobe1_05179.tif,None
disp_lobe1_05180.tif,None
disp_lobe1_05181.tif,None
disp_lobe1_05182.tif,None
disp_lobe1_05183.tif,None
disp_lobe1_05184.tif,None
disp_lobe1_05185.tif,None
disp_lobe1_05186.tif,None
disp_lobe1_05187.tif,None
disp_lobe1_05188.tif,None
disp_lobe1_05189.tif,None
disp_lobe1_05190.tif,None
disp_lobe1_05191.tif,None
disp_lobe1_05192.tif,None
disp_lobe1_05193.tif,None
disp_lobe1_05194.tif,None
disp_lobe1_05195.tif,None
disp_lobe1_05196.tif,None
disp_lobe1_05197.tif,None
disp_lobe1_05198.tif,None
disp_lobe1_05199.tif,None
disp_lobe1_05200.tif,None
disp_lobe1_05201.tif,None
disp_lobe1_05202.tif,None
disp_lobe1_05203.tif,mask_lobe1_05203.tif
disp_lobe1_05204.tif,None
disp_lobe1_05205.tif,None
disp_lobe1_05206.tif,None
disp_lobe1_05207.tif,None
disp_lobe1_05208.tif,None
disp_lobe1_05209.tif,None
disp_lobe1_05210.tif,None
disp_lobe1_05211.tif,None
disp_lobe1_05212.tif,None
disp_lobe1_05213.tif,None
disp_lobe1_05214.tif,None
disp_lobe1_05215.tif,None
disp_lobe1_05216.tif,None
disp_lobe1_05217.tif,None
disp_lobe1_05218.tif,None
disp_lobe1_05219.tif,None
disp_lobe1_05220.tif,None
disp_lobe1_05221.tif,None
disp_lobe1_05222.tif,None
disp_lobe1_05223.tif,None
disp_lobe1_05224.tif,None
disp_lobe1_05225.tif,None
disp_lobe1_05226.tif,None
disp_lobe1_05227.tif,None
disp_lobe1_05228.tif,None
disp_lobe1_05229.tif,None
disp_lobe1_05230.tif,None
disp_lobe1_05231.tif,None
disp_lobe1_05232.tif,None
disp_lobe1_05233.tif,None
disp_lobe1_05234.tif,None
disp_lobe1_05235.tif,None
disp_lobe1_05236.tif,None
disp_lobe1_05237.tif,None
disp_lobe1_05238.tif,None
disp_lobe1_05239.tif,None
disp_lobe1_05240.tif,None
disp_lobe1_05241.tif,None
disp_lobe1_05242.tif,None
disp_lobe1_05243.tif,None
disp_lobe1_05244.tif,None
disp_lobe1_05245.tif,None
disp_lobe1_05246.tif,None
disp_lobe1_05247.tif,None
disp_lobe1_05248.tif,None
disp_lobe1_05249.tif,None
disp_lobe1_05250.tif,None
disp_lobe1_05251.tif,None
disp_lobe1_05252.tif,None
disp_lobe1_05253.tif,None
disp_lobe1_05254.tif,None
disp_lobe1_05255.tif,None
disp_lobe1_05256.tif,None
disp_lobe1_05257.tif,None
disp_lobe1_05258.tif,None
disp_lobe1_05259.tif,None
disp_lobe1_05260.tif,None
disp_lobe1_05261.tif,None
disp_lobe1_05262.tif,None
disp_lobe1_05263.tif,None
disp_lobe1_05264.tif,None
disp_lobe1_05265.tif,None
disp_lobe1_05266.tif,None
disp_lobe1_05267.tif,None
disp_lobe1_05268.tif,None
disp_lobe1_05269.tif,None
disp_lobe1_05270.tif,mask_lobe1_05270.tif
disp_lobe1_05271.tif,None
disp_lobe1_05272.tif,None
disp_lobe1_05273.tif,None
disp_lobe1_05274.tif,None
disp_lobe1_05275.tif,None
disp_lobe1_05276.tif,None
disp_lobe1_05277.tif,None
disp_lobe1_05278.tif,None
disp_lobe1_05279.tif,None
disp_lobe1_05280.tif,None
disp_lobe1_05281.tif,None
disp_lobe1_05282.tif,None
disp_lobe1_05283.tif,None
disp_lobe1_05284.tif,None
disp_lobe1_05285.tif,None
disp_lobe1_05286.tif,None
disp_lobe1_05287.tif,None
disp_lobe1_05288.tif,None
disp_lobe1_05289.tif,None
disp_lobe1_05290.tif,None
disp_lobe1_05291.tif,None
disp_lobe1_05292.tif,None
disp_lobe1_05293.tif,None
disp_lobe1_05294.tif,None
disp_lobe1_05295.tif,None
disp_lobe1_05296.tif,None
disp_lobe1_05297.tif,None
disp_lobe1_05298.tif,None
disp_lobe1_05299.tif,None
disp_lobe1_05300.tif,None
disp_lobe1_05301.tif,None
disp_lobe1_05302.tif,None
disp_lobe1_05303.tif,None
disp_lobe1_05304.tif,None
disp_lobe1_05305.tif,None
disp_lobe1_05306.tif,None
disp_lobe1_05307.tif,None
